"CustomerID","Recency","Frequency","Monetary","R_score","F_score","M_score","RFM_Score","Segment"
14547,8,9,3986.74,5,5,5,"555","Champions"
14548,155,2,652.8,2,2,3,"223","Lost"
14549,316,1,289.24,1,1,2,"112","Lost"
14550,15,2,765.62,5,2,3,"523","New Customers"
14551,23,2,186.23,4,2,1,"421","New Customers"
14552,156,1,165.07,2,1,1,"211","Lost"
14553,24,5,859.27,4,4,3,"443","Loyal Customers"
14554,15,4,2381.04,5,4,5,"545","Champions"
14555,62,2,324.14,3,2,2,"322","Others"
14557,69,2,0,3,2,1,"321","Others"
14560,12,24,2174.18,5,5,5,"555","Champions"
14561,80,3,1080.76,2,3,4,"234","Others"
14562,8,22,4709.22,5,5,5,"555","Champions"
14565,100,6,3073.77,2,4,5,"245","At Risk"
14566,115,1,1432,2,1,4,"214","Lost"
14567,40,3,1524.46,3,3,4,"334","Loyal Customers"
14569,6,1,227.39,5,1,1,"511","New Customers"
14570,285,2,218.06,1,2,1,"121","Lost"
14572,8,10,2803.69,5,5,5,"555","Champions"
14573,184,13,1603.72,1,5,4,"154","At Risk"
14576,377,1,35.4,1,1,1,"111","Lost"
14577,17,4,859.71,4,4,3,"443","Loyal Customers"
14578,8,1,168.63,5,1,1,"511","New Customers"
14581,21,1,138.6,4,1,1,"411","New Customers"
14582,45,1,114.11,3,1,1,"311","Others"
14583,10,5,1052.55,5,4,4,"544","Champions"
14584,174,5,1029.26,2,4,4,"244","At Risk"
14585,55,1,157.05,3,1,1,"311","Others"
14586,232,3,134.16,1,3,1,"131","Others"
14587,23,10,1598.24,4,5,4,"454","Champions"
14589,376,1,39.75,1,1,1,"111","Lost"
14591,20,4,1447.14,4,4,4,"444","Champions"
14592,40,3,570.46,3,3,3,"333","Loyal Customers"
14593,26,3,617.99,4,3,3,"433","Loyal Customers"
14594,12,2,379.83,5,2,2,"522","New Customers"
14595,24,6,1740.6,4,4,4,"444","Champions"
14597,16,2,883.15,4,2,3,"423","New Customers"
14598,49,1,221.97,3,1,1,"311","Others"
14600,310,1,393.33,1,1,2,"112","Lost"
14601,15,1,213.96,5,1,1,"511","New Customers"
14603,279,1,660,1,1,3,"113","Lost"
14606,6,128,11713.85,5,5,5,"555","Champions"
14607,20,17,11341.1,4,5,5,"455","Champions"
14608,9,4,1785.15,5,4,4,"544","Champions"
14609,77,4,601.56,2,4,3,"243","At Risk"
14616,247,3,406.08,1,3,2,"132","Others"
14618,14,4,538.59,5,4,3,"543","Loyal Customers"
14619,244,2,379.51,1,2,2,"122","Lost"
14620,209,3,393.28,1,3,2,"132","Others"
14621,6,6,1765.76,5,4,4,"544","Champions"
14622,189,1,320.58,1,1,2,"112","Lost"
14623,37,6,869.35,3,4,3,"343","Loyal Customers"
14624,62,2,225.85,3,2,1,"321","Others"
14625,190,5,848.48,1,4,3,"143","At Risk"
14626,13,7,2757.07,5,5,5,"555","Champions"
14627,316,1,-21.85,1,1,1,"111","Lost"
14628,96,2,671.96,2,2,3,"223","Lost"
14629,9,3,939.21,5,3,4,"534","Loyal Customers"
14631,55,3,1006.98,3,3,4,"334","Loyal Customers"
14632,267,1,114.56,1,1,1,"111","Lost"
14633,271,1,344.9,1,1,2,"112","Lost"
14636,41,2,609.85,3,2,3,"323","Others"
14638,55,1,443.6,3,1,2,"312","Others"
14639,57,8,2952.34,3,5,5,"355","Loyal Customers"
14640,20,8,2042.15,4,5,5,"455","Champions"
14641,26,1,110.46,4,1,1,"411","New Customers"
14642,63,1,96.12,3,1,1,"311","Others"
14643,175,3,668.61,2,3,3,"233","Others"
14644,14,4,780.46,5,4,3,"543","Loyal Customers"
14645,161,2,597.09,2,2,3,"223","Lost"
14646,6,77,279489.02,5,5,5,"555","Champions"
14647,206,1,243.22,1,1,2,"112","Lost"
14649,9,4,1417.29,5,4,4,"544","Champions"
14651,72,2,654.6,3,2,3,"323","Others"
14652,82,1,114.18,2,1,1,"211","Lost"
14653,6,7,1947.55,5,5,4,"554","Champions"
14655,8,5,1930.15,5,4,4,"544","Champions"
14656,174,2,291.05,2,2,2,"222","Lost"
14657,22,5,838.27,4,4,3,"443","Loyal Customers"
14658,10,2,247.15,5,2,2,"522","New Customers"
14659,13,12,2456.53,5,5,5,"555","Champions"
14660,91,2,285.74,2,2,2,"222","Lost"
14661,31,1,107.95,4,1,1,"411","New Customers"
14662,33,4,771.17,4,4,3,"443","Loyal Customers"
14664,24,2,637.89,4,2,3,"423","New Customers"
14665,65,7,1258.38,3,5,4,"354","Loyal Customers"
14666,29,1,195.25,4,1,1,"411","New Customers"
14667,15,27,9231.2,5,5,5,"555","Champions"
14669,246,3,1269.99,1,3,4,"134","Others"
14670,285,2,411.53,1,2,2,"122","Lost"
14672,239,2,765.55,1,2,3,"123","Lost"
14673,8,5,1736.4,5,4,4,"544","Champions"
14675,21,1,604.75,4,1,3,"413","New Customers"
14676,36,8,2543.24,4,5,5,"455","Champions"
14679,376,1,-2.55,1,1,1,"111","Lost"
14680,30,23,26932.34,4,5,5,"455","Champions"
14681,76,3,498.95,2,3,3,"233","Others"
14682,192,2,52,1,2,1,"121","Lost"
14684,30,5,1236.28,4,4,4,"444","Champions"
14687,111,1,628.38,2,1,3,"213","Lost"
14688,12,27,5107.38,5,5,5,"555","Champions"
14689,213,1,112.8,1,1,1,"111","Lost"
14690,49,3,358.61,3,3,2,"332","Loyal Customers"
14691,35,5,2114.33,4,4,5,"445","Champions"
14692,142,5,582.05,2,4,3,"243","At Risk"
14693,269,1,172.9,1,1,1,"111","Lost"
14696,9,9,2070.97,5,5,5,"555","Champions"
14697,223,2,188.61,1,2,1,"121","Lost"
14698,6,5,1250.76,5,4,4,"544","Champions"
14699,219,1,109.13,1,1,1,"111","Lost"
14700,37,3,2235.3,3,3,5,"335","Loyal Customers"
14701,15,12,2486.22,5,5,5,"555","Champions"
14702,6,18,3250.64,5,5,5,"555","Champions"
14703,19,1,318.17,4,1,2,"412","New Customers"
14704,16,9,1546.91,4,5,4,"454","Champions"
14705,203,1,179,1,1,1,"111","Lost"
14708,7,4,1096.67,5,4,4,"544","Champions"
14709,20,14,4911.14,4,5,5,"455","Champions"
14710,19,4,606.13,4,4,3,"443","Loyal Customers"
14711,15,12,2838.2,5,5,5,"555","Champions"
14712,34,3,917.07,4,3,4,"434","Loyal Customers"
14713,14,12,2664.26,5,5,5,"555","Champions"
14714,29,1,160.19,4,1,1,"411","New Customers"
14715,29,4,867.38,4,4,3,"443","Loyal Customers"
14716,48,2,329.68,3,2,2,"322","Others"
14719,6,6,1592.18,5,4,4,"544","Champions"
14720,10,3,663.81,5,3,3,"533","Loyal Customers"
14722,152,1,187.92,2,1,1,"211","Lost"
14723,15,6,1158.3,5,4,4,"544","Champions"
14725,29,1,718.08,4,1,3,"413","New Customers"
14727,279,1,268.58,1,1,2,"112","Lost"
14729,378,1,313.49,1,1,2,"112","Lost"
14730,6,8,2005.06,5,5,5,"555","Champions"
14731,52,3,380.02,3,3,2,"332","Loyal Customers"
14732,13,10,2686.34,5,5,5,"555","Champions"
14733,14,15,9451.54,5,5,5,"555","Champions"
14735,8,34,5807.69,5,5,5,"555","Champions"
14737,8,3,1164.55,5,3,4,"534","Loyal Customers"
14738,44,9,1289.94,3,5,4,"354","Loyal Customers"
14739,7,8,3899.1,5,5,5,"555","Champions"
14740,196,4,1423.21,1,4,4,"144","At Risk"
14741,16,6,1400.34,4,4,4,"444","Champions"
14744,21,9,1088.53,4,5,4,"454","Champions"
14745,117,6,1167.16,2,4,4,"244","At Risk"
14747,252,2,294.3,1,2,2,"122","Lost"
14748,34,6,1311.79,4,4,4,"444","Champions"
14752,48,1,389.64,3,1,2,"312","Others"
14753,92,1,563.15,2,1,3,"213","Lost"
14754,49,2,638.05,3,2,3,"323","Others"
14755,14,12,4965.38,5,5,5,"555","Champions"
14756,20,1,738.96,4,1,3,"413","New Customers"
14757,80,1,420.5,2,1,2,"212","Lost"
14758,149,4,1484.06,2,4,4,"244","At Risk"
14759,9,3,1625.97,5,3,4,"534","Loyal Customers"
14760,299,2,53.8,1,2,1,"121","Lost"
14761,63,2,255.9,3,2,2,"322","Others"
14762,268,1,300.52,1,1,2,"112","Lost"
14764,48,2,250.55,3,2,2,"322","Others"
14765,34,3,254.11,4,3,2,"432","Loyal Customers"
14766,13,8,2423.07,5,5,5,"555","Champions"
14768,22,3,139.5,4,3,1,"431","Loyal Customers"
14769,7,10,10641.6,5,5,5,"555","Champions"
14770,237,2,876.42,1,2,3,"123","Lost"
14772,117,1,139.26,2,1,1,"211","Lost"
14775,63,3,1011.9,3,3,4,"334","Loyal Customers"
14776,56,13,2195.58,3,5,5,"355","Loyal Customers"
14777,9,2,-17.45,5,2,1,"521","New Customers"
14778,132,2,730.86,2,2,3,"223","Lost"
14779,285,3,386.15,1,3,2,"132","Others"
14780,59,2,447.68,3,2,2,"322","Others"
14782,324,1,200.1,1,1,1,"111","Lost"
14784,31,2,289.99,4,2,2,"422","New Customers"
14785,15,2,77.4,5,2,1,"521","New Customers"
14788,12,2,679.44,5,2,3,"523","New Customers"
14789,33,1,197.64,4,1,1,"411","New Customers"
14790,21,4,745.06,4,4,3,"443","Loyal Customers"
14792,68,2,0,3,2,1,"321","Others"
14793,9,2,214.14,5,2,1,"521","New Customers"
14794,7,9,1272.11,5,5,4,"554","Champions"
14795,171,1,131.45,2,1,1,"211","Lost"
14796,6,27,7839.51,5,5,5,"555","Champions"
14798,57,3,173.74,3,3,1,"331","Loyal Customers"
14799,56,1,157.7,3,1,1,"311","Others"
14800,52,16,4236.34,3,5,5,"355","Loyal Customers"
14801,66,1,193.14,3,1,1,"311","Others"
14803,167,3,845.55,2,3,3,"233","Others"
14804,13,1,353.27,5,1,2,"512","New Customers"
14805,20,4,554.65,4,4,3,"443","Loyal Customers"
14806,80,1,193.39,2,1,1,"211","Lost"
14808,44,15,2175.37,3,5,5,"355","Loyal Customers"
14810,45,11,2087.88,3,5,5,"355","Loyal Customers"
14813,374,2,155.43,1,2,1,"121","Lost"
14815,41,2,778.5,3,2,3,"323","Others"
14816,202,1,271.85,1,1,2,"112","Lost"
14817,205,2,1110.34,1,2,4,"124","Lost"
14818,78,3,657.8,2,3,3,"233","Others"
14819,69,2,272.07,3,2,2,"322","Others"
14820,26,4,507.29,4,4,3,"443","Loyal Customers"
14821,371,1,48.8,1,1,1,"111","Lost"
14823,185,3,321.43,1,3,2,"132","Others"
14824,15,4,1127.71,5,4,4,"544","Champions"
14825,8,12,2226.91,5,5,5,"555","Champions"
14828,201,3,2139.76,1,3,5,"135","Others"
14829,34,6,644.65,4,4,3,"443","Loyal Customers"
14830,58,1,197.13,3,1,1,"311","Others"
14834,22,8,1698.35,4,5,4,"454","Champions"
14836,15,3,102.45,5,3,1,"531","Loyal Customers"
14837,94,5,1641.2,2,4,4,"244","At Risk"
14840,272,1,62.85,1,1,1,"111","Lost"
14841,58,6,3295.76,3,4,5,"345","Loyal Customers"
14842,40,8,2456.8,3,5,5,"355","Loyal Customers"
14844,68,4,3189.81,3,4,5,"345","Loyal Customers"
14847,153,1,309.4,2,1,2,"212","Lost"
14849,26,28,7904.28,4,5,5,"455","Champions"
14850,316,2,278.15,1,2,2,"122","Lost"
14851,28,2,511.35,4,2,3,"423","New Customers"
14852,63,6,2836.69,3,4,5,"345","Loyal Customers"
14853,13,3,463.05,5,3,2,"532","Loyal Customers"
14854,83,8,2749.89,2,5,5,"255","At Risk"
14855,124,2,645.65,2,2,3,"223","Lost"
14856,41,3,1311.38,3,3,4,"334","Loyal Customers"
14857,64,3,1165.65,3,3,4,"334","Loyal Customers"
14859,17,5,1352.04,4,4,4,"444","Champions"
14860,13,2,168.62,5,2,1,"521","New Customers"
14861,57,1,125.79,3,1,1,"311","Others"
14862,30,2,841.2,4,2,3,"423","New Customers"
14863,34,1,266.76,4,1,2,"412","New Customers"
14865,12,2,52.2,5,2,1,"521","New Customers"
14866,15,13,14197.45,5,5,5,"555","Champions"
14867,190,4,701.33,1,4,3,"143","At Risk"
14868,8,9,2939.64,5,5,5,"555","Champions"
14869,8,3,721.95,5,3,3,"533","Loyal Customers"
14870,266,1,327.25,1,1,2,"112","Lost"
14871,8,4,522.38,5,4,3,"543","Loyal Customers"
14873,215,1,519.68,1,1,3,"113","Lost"
14875,14,5,1448.72,5,4,4,"544","Champions"
14878,17,9,1485.54,4,5,4,"454","Champions"
14880,82,3,706.19,2,3,3,"233","Others"
14881,24,1,255.4,4,1,2,"412","New Customers"
14882,31,2,589.7,4,2,3,"423","New Customers"
14883,23,7,756.64,4,5,3,"453","Loyal Customers"
14885,136,1,765.32,2,1,3,"213","Lost"
14886,257,1,364.8,1,1,2,"112","Lost"
14887,84,1,1862,2,1,4,"214","Lost"
14888,212,1,369.2,1,1,2,"112","Lost"
14889,341,1,135.9,1,1,1,"111","Lost"
14890,258,1,125.65,1,1,1,"111","Lost"
14891,153,2,554.38,2,2,3,"223","Lost"
14893,14,2,1237.85,5,2,4,"524","New Customers"
14894,90,1,655.75,2,1,3,"213","Lost"
14895,12,24,11020.26,5,5,5,"555","Champions"
14896,209,2,468.77,1,2,3,"123","Lost"
14897,12,4,1366.38,5,4,4,"544","Champions"
14898,28,8,1228.32,4,5,4,"454","Champions"
14901,16,10,1414.99,4,5,4,"454","Champions"
14902,26,2,314.11,4,2,2,"422","New Customers"
14903,26,10,2744.48,4,5,5,"455","Champions"
14904,7,2,1025.44,5,2,4,"524","New Customers"
14905,159,3,599.9,2,3,3,"233","Others"
14907,8,10,3478.85,5,5,5,"555","Champions"
14908,79,1,277.8,2,1,2,"212","Lost"
14910,7,7,389.86,5,5,2,"552","Loyal Customers"
14911,6,248,132572.62,5,5,5,"555","Champions"
14912,21,3,841.52,4,3,3,"433","Loyal Customers"
14913,40,4,1227.43,3,4,4,"344","Loyal Customers"
14915,90,3,258.83,2,3,2,"232","Others"
14916,75,5,1264.84,3,4,4,"344","Loyal Customers"
14918,120,2,1610.15,2,2,4,"224","Lost"
14920,217,2,977.77,1,2,4,"124","Lost"
14921,35,2,1316.07,4,2,4,"424","New Customers"
14923,55,1,749.1,3,1,3,"313","Others"
14924,250,1,310.05,1,1,2,"112","Lost"
14929,37,1,223.88,3,1,1,"311","Others"
14930,113,3,2372.86,2,3,5,"235","Others"
14931,9,6,964.68,5,4,4,"544","Champions"
14932,370,1,363.53,1,1,2,"112","Lost"
14934,77,3,1888.84,2,3,4,"234","Others"
14935,302,1,1784.71,1,1,4,"114","Lost"
14936,14,9,8117.42,5,5,5,"555","Champions"
14937,61,4,1617.63,3,4,4,"344","Loyal Customers"
14944,34,14,5842.95,4,5,5,"455","Champions"
14946,19,1,100.9,4,1,1,"411","New Customers"
14947,77,2,290.82,2,2,2,"222","Lost"
14948,28,7,1066.57,4,5,4,"454","Champions"
14950,13,2,361.25,5,2,2,"522","New Customers"
14951,84,1,311.69,2,1,2,"212","Lost"
14952,51,15,7912.79,3,5,5,"355","Loyal Customers"
14953,30,1,289.82,4,1,2,"412","New Customers"
14954,17,1,336.17,4,1,2,"412","New Customers"
14957,258,1,58.49,1,1,1,"111","Lost"
14958,152,3,499.68,2,3,3,"233","Others"
14959,64,5,684.97,3,4,3,"343","Loyal Customers"
14960,13,2,221.27,5,2,1,"521","New Customers"
14961,15,12,7006.58,5,5,5,"555","Champions"
14962,275,1,126.7,1,1,1,"111","Lost"
14963,14,5,1487.8,5,4,4,"544","Champions"
14964,252,1,206.21,1,1,1,"111","Lost"
14965,101,2,599,2,2,3,"223","Lost"
14966,19,1,191.32,4,1,1,"411","New Customers"
14967,54,1,463.8,3,1,2,"312","Others"
14968,35,1,147.59,4,1,1,"411","New Customers"
14970,73,4,1592.06,3,4,4,"344","Loyal Customers"
14971,40,3,1116.57,3,3,4,"334","Loyal Customers"
14972,133,1,114.77,2,1,1,"211","Lost"
14973,112,3,1314.45,2,3,4,"234","Others"
14974,42,1,114.39,3,1,1,"311","Others"
14975,62,1,279.94,3,1,2,"312","Others"
14976,62,8,765.86,3,5,3,"353","Loyal Customers"
14978,77,5,1931.42,2,4,4,"244","At Risk"
14981,251,1,102.12,1,1,1,"111","Lost"
14984,24,2,213.27,4,2,1,"421","New Customers"
14985,203,2,296.75,1,2,2,"122","Lost"
14987,20,2,326.4,4,2,2,"422","New Customers"
14988,216,1,334.54,1,1,2,"112","Lost"
14995,43,2,233.23,3,2,1,"321","Others"
14997,51,4,540.98,3,4,3,"343","Loyal Customers"
14998,175,2,429.87,2,2,2,"222","Lost"
15000,52,1,490.52,3,1,3,"313","Others"
15002,120,4,1641.76,2,4,4,"244","At Risk"
15004,152,1,1246.32,2,1,4,"214","Lost"
15005,20,35,6180.49,4,5,5,"455","Champions"
15006,56,1,502.09,3,1,3,"313","Others"
15007,164,1,156.91,2,1,1,"211","Lost"
15009,17,3,1261.78,4,3,4,"434","Loyal Customers"
15010,40,1,308.94,3,1,2,"312","Others"
15012,58,2,423.04,3,2,2,"322","Others"
15014,48,2,260.17,3,2,2,"322","Others"
15016,177,1,170.04,2,1,1,"211","Lost"
15017,38,1,125.58,3,1,1,"311","Others"
15018,43,4,456.26,3,4,2,"342","Loyal Customers"
15019,271,1,266,1,1,2,"112","Lost"
15021,13,13,1872.28,5,5,4,"554","Champions"
15022,16,4,905.04,4,4,3,"443","Loyal Customers"
15023,8,12,6763.16,5,5,5,"555","Champions"
15024,14,10,1661.33,5,5,4,"554","Champions"
15025,38,1,377.01,3,1,2,"312","Others"
15026,85,3,469,2,3,3,"233","Others"
15027,35,6,1051.95,4,4,4,"444","Champions"
15028,13,4,627.13,5,4,3,"543","Loyal Customers"
15030,76,2,518.28,2,2,3,"223","Lost"
15031,9,4,668.14,5,4,3,"543","Loyal Customers"
15032,261,5,4464.1,1,4,5,"145","At Risk"
15033,9,11,2571.02,5,5,5,"555","Champions"
15034,20,11,4277.66,4,5,5,"455","Champions"
15035,94,1,252.73,2,1,2,"212","Lost"
15036,77,3,465.55,2,3,2,"232","Others"
15038,48,7,665.59,3,5,3,"353","Loyal Customers"
15039,14,52,19786.44,5,5,5,"555","Champions"
15041,175,1,180.35,2,1,1,"211","Lost"
15042,204,1,135.93,1,1,1,"111","Lost"
15043,36,1,537,4,1,3,"413","New Customers"
15044,24,22,7629.38,4,5,5,"455","Champions"
15045,156,3,633.66,2,3,3,"233","Others"
15046,14,16,5064.01,5,5,5,"555","Champions"
15047,274,1,343.62,1,1,2,"112","Lost"
15048,70,5,380.57,3,4,2,"342","Loyal Customers"
15049,278,1,121.17,1,1,1,"111","Lost"
15050,30,5,1727.17,4,4,4,"444","Champions"
15051,28,3,1391.61,4,3,4,"434","Loyal Customers"
15052,324,1,215.78,1,1,1,"111","Lost"
15053,9,3,697.79,5,3,3,"533","Loyal Customers"
15054,17,2,302.1,4,2,2,"422","New Customers"
15057,280,2,1489.5,1,2,4,"124","Lost"
15058,30,11,2124.99,4,5,5,"455","Champions"
15059,45,11,1325.82,3,5,4,"354","Loyal Customers"
15060,13,4,303.09,5,4,2,"542","Loyal Customers"
15061,8,55,54228.74,5,5,5,"555","Champions"
15062,76,4,987.86,2,4,4,"244","At Risk"
15063,218,1,370.8,1,1,2,"112","Lost"
15065,42,6,3135.98,3,4,5,"345","Loyal Customers"
15066,36,2,760.59,4,2,3,"423","New Customers"
15067,83,3,1744.76,2,3,4,"234","Others"
15068,51,2,553.36,3,2,3,"323","Others"
15069,184,1,1109.53,1,1,4,"114","Lost"
15070,377,1,106.2,1,1,1,"111","Lost"
15071,98,2,982.07,2,2,4,"224","Lost"
15073,14,4,612.43,5,4,3,"543","Loyal Customers"
15074,110,1,748.87,2,1,3,"213","Lost"
15075,82,1,773.03,2,1,3,"213","Lost"
15076,177,1,880.85,2,1,3,"213","Lost"
15078,12,38,9623.35,5,5,5,"555","Champions"
15079,217,5,893.66,1,4,3,"143","At Risk"
15081,27,6,487.35,4,4,3,"443","Loyal Customers"
15083,261,1,88.2,1,1,1,"111","Lost"
15087,286,1,306.94,1,1,2,"112","Lost"
15088,26,3,1140.27,4,3,4,"434","Loyal Customers"
15089,15,6,2420.84,5,4,5,"545","Champions"
15090,313,1,381.32,1,1,2,"112","Lost"
15091,58,2,476.96,3,2,3,"323","Others"
15092,220,2,457.81,1,2,2,"122","Lost"
15093,23,9,4410.14,4,5,5,"455","Champions"
15095,108,5,1364.7,2,4,4,"244","At Risk"
15096,47,1,219.39,3,1,1,"311","Others"
15097,9,1,248.08,5,1,2,"512","New Customers"
15098,187,5,649.5,1,4,3,"143","At Risk"
15099,89,1,410.48,2,1,2,"212","Lost"
15100,335,6,635.1,1,4,3,"143","At Risk"
15101,13,3,310.03,5,3,2,"532","Loyal Customers"
15103,36,2,703.36,4,2,3,"423","New Customers"
15104,171,3,1002.54,2,3,4,"234","Others"
15105,23,7,2298.93,4,5,5,"455","Champions"
15106,22,7,1407.73,4,5,4,"454","Champions"
15107,316,8,247.66,1,5,2,"152","At Risk"
15108,146,5,1291.75,2,4,4,"244","At Risk"
15109,245,2,463.75,1,2,2,"122","Lost"
15110,28,7,970.25,4,5,4,"454","Champions"
15111,34,3,1567.48,4,3,4,"434","Loyal Customers"
15113,14,4,3439.41,5,4,5,"545","Champions"
15114,35,10,2760.56,4,5,5,"455","Champions"
15115,23,1,340.11,4,1,2,"412","New Customers"
15116,22,4,1352.75,4,4,4,"444","Champions"
15117,19,6,1550.13,4,4,4,"444","Champions"
15118,139,1,244.8,2,1,2,"212","Lost"
15119,250,1,266.4,1,1,2,"112","Lost"
15120,134,2,343.82,2,2,2,"222","Lost"
15121,55,2,457.72,3,2,2,"322","Others"
15122,90,6,1612.13,2,4,4,"244","At Risk"
15123,12,2,2199.31,5,2,5,"525","New Customers"
15124,27,2,184.19,4,2,1,"421","New Customers"
15125,30,23,11117.05,4,5,5,"455","Champions"
15127,70,1,406.53,3,1,2,"312","Others"
15128,65,8,1419.54,3,5,4,"354","Loyal Customers"
15129,55,11,3447.4,3,5,5,"355","Loyal Customers"
15130,174,1,330.11,2,1,2,"212","Lost"
15132,23,5,977.93,4,4,4,"444","Champions"
15133,132,3,982.42,2,3,4,"234","Others"
15134,19,8,1387.99,4,5,4,"454","Champions"
15135,238,2,127.15,1,2,1,"121","Lost"
15136,7,5,1282.45,5,4,4,"544","Champions"
15139,244,2,178.96,1,2,1,"121","Lost"
15140,57,8,2350,3,5,5,"355","Loyal Customers"
15142,51,1,498.74,3,1,3,"313","Others"
15143,230,1,259.45,1,1,2,"112","Lost"
15144,13,18,6530.04,5,5,5,"555","Champions"
15145,9,4,1194.73,5,4,4,"544","Champions"
15146,169,3,1313.66,2,3,4,"234","Others"
15147,223,2,608.65,1,2,3,"123","Lost"
15148,15,1,301.29,5,1,2,"512","New Customers"
15149,138,1,520.8,2,1,3,"213","Lost"
15150,22,11,5303.97,4,5,5,"455","Champions"
15152,14,16,4684.24,5,5,5,"555","Champions"
15153,36,1,329.25,4,1,2,"412","New Customers"
15154,79,2,240.27,2,2,2,"222","Lost"
15156,6,3,961.49,5,3,4,"534","Loyal Customers"
15157,8,5,1869.5,5,4,4,"544","Champions"
15158,50,1,401.4,3,1,2,"312","Others"
15159,6,34,18573.68,5,5,5,"555","Champions"
15160,362,1,158.16,1,1,1,"111","Lost"
15163,23,2,304.47,4,2,2,"422","New Customers"
15164,73,3,843.05,3,3,3,"333","Loyal Customers"
15165,378,1,487.75,1,1,3,"113","Lost"
15167,325,1,163,1,1,1,"111","Lost"
15168,30,1,106.56,4,1,1,"411","New Customers"
15171,329,2,1034.5,1,2,4,"124","Lost"
15172,13,5,1624.05,5,4,4,"544","Champions"
15174,327,1,135.75,1,1,1,"111","Lost"
15175,76,1,224.14,2,1,1,"211","Lost"
15178,265,1,40.5,1,1,1,"111","Lost"
15179,23,7,2186.2,4,5,5,"455","Champions"
15180,372,1,87.5,1,1,1,"111","Lost"
15181,71,5,680.28,3,4,3,"343","Loyal Customers"
15182,159,2,622.85,2,2,3,"223","Lost"
15184,34,2,406.76,4,2,2,"422","New Customers"
15185,75,1,310.62,3,1,2,"312","Others"
15186,19,2,411.41,4,2,2,"422","New Customers"
15187,6,18,4670.08,5,5,5,"555","Champions"
15189,6,53,15802.14,5,5,5,"555","Champions"
15192,124,3,1044.32,2,3,4,"234","Others"
15193,65,1,499.32,3,1,3,"313","Others"
15194,8,22,7521.17,5,5,5,"555","Champions"
15195,7,1,3861,5,1,5,"515","New Customers"
15197,13,5,656.44,5,4,3,"543","Loyal Customers"
15198,97,2,193.64,2,2,1,"221","Lost"
15199,64,4,1268.7,3,4,4,"344","Loyal Customers"
15201,83,11,927.84,2,5,4,"254","At Risk"
15203,30,6,1827.8,4,4,4,"444","Champions"
15204,362,1,316.58,1,1,2,"112","Lost"
15205,90,3,648.83,2,3,3,"233","Others"
15206,15,4,420.3,5,4,2,"542","Loyal Customers"
15208,6,6,867.62,5,4,3,"543","Loyal Customers"
15210,230,1,331.18,1,1,2,"112","Lost"
15211,65,2,894.41,3,2,3,"323","Others"
15212,244,2,88.95,1,2,1,"121","Lost"
15213,323,3,325.05,1,3,2,"132","Others"
15214,6,8,1661.44,5,5,4,"554","Champions"
15215,49,6,615.99,3,4,3,"343","Loyal Customers"
15216,92,1,96.6,2,1,1,"211","Lost"
15218,15,11,5756.89,5,5,5,"555","Champions"
15219,181,1,305.75,2,1,2,"212","Lost"
15220,56,7,1758.92,3,5,4,"354","Loyal Customers"
15221,371,2,114.1,1,2,1,"121","Lost"
15222,323,1,585,1,1,3,"113","Lost"
15223,230,3,454.9,1,3,2,"132","Others"
15224,363,3,310.48,1,3,2,"132","Others"
15225,239,1,409.4,1,1,2,"112","Lost"
15226,315,1,154.41,1,1,1,"111","Lost"
15227,41,5,1219.4,3,4,4,"344","Loyal Customers"
15228,71,5,3376.96,3,4,5,"345","Loyal Customers"
15230,244,2,429.6,1,2,2,"122","Lost"
15232,118,2,612.06,2,2,3,"223","Lost"
15234,281,1,197,1,1,1,"111","Lost"
15235,222,12,2247.51,1,5,5,"155","At Risk"
15236,303,1,321.05,1,1,2,"112","Lost"
15237,6,4,1412.32,5,4,4,"544","Champions"
15238,34,5,1056.54,4,4,4,"444","Champions"
15239,15,3,764.34,5,3,3,"533","Loyal Customers"
15240,49,7,1685.57,3,5,4,"354","Loyal Customers"
15241,71,9,1738.59,3,5,4,"354","Loyal Customers"
15243,79,1,316.68,2,1,2,"212","Lost"
15244,70,2,631.57,3,2,3,"323","Others"
15245,139,3,2515.84,2,3,5,"235","Others"
15246,243,2,514.15,1,2,3,"123","Lost"
15247,127,1,356,2,1,2,"212","Lost"
15249,36,15,6657.36,4,5,5,"455","Champions"
15251,14,15,10327.11,5,5,5,"555","Champions"
15252,41,2,740.78,3,2,3,"323","Others"
15253,21,6,915.3,4,4,4,"444","Champions"
15254,132,1,300.36,2,1,2,"212","Lost"
15255,71,1,890.85,3,1,3,"313","Others"
15256,153,1,98.45,2,1,1,"211","Lost"
15257,286,2,232.15,1,2,1,"121","Lost"
15258,173,2,623.16,2,2,3,"223","Lost"
15260,105,8,1780.77,2,5,4,"254","At Risk"
15261,140,1,254.82,2,1,2,"212","Lost"
15262,328,1,178.95,1,1,1,"111","Lost"
15263,111,1,156.51,2,1,1,"211","Lost"
15264,69,1,393.74,3,1,2,"312","Others"
15265,156,2,1506.12,2,2,4,"224","Lost"
15266,343,1,119.3,1,1,1,"111","Lost"
15267,27,5,1717.36,4,4,4,"444","Champions"
15269,28,1,408.8,4,1,2,"412","New Customers"
15270,20,9,2298.2,4,5,5,"455","Champions"
15271,12,16,2485.82,5,5,5,"555","Champions"
15272,62,2,721.94,3,2,3,"323","Others"
15274,9,2,716.57,5,2,3,"523","New Customers"
15275,36,2,609.19,4,2,3,"423","New Customers"
